keep_street,new_name,notes,osm_id,city
0,,NA,198563142,West Vancouver
0,,NA,198563143,West Vancouver
0,,NA,198563144,West Vancouver
0,,NA,198563145,West Vancouver
0,,NA,198563146,West Vancouver
0,,NA,198563147,West Vancouver
0,,NA,198563148,West Vancouver
0,,NA,198563149,West Vancouver
0,,NA,198563150,West Vancouver
0,,NA,198563151,West Vancouver
0,,NA,198563152,West Vancouver
0,,NA,198563153,West Vancouver
0,,NA,198563154,West Vancouver
0,,NA,198563155,West Vancouver
0,,NA,198563156,West Vancouver
0,,NA,198563157,West Vancouver
0,,NA,198563158,West Vancouver
0,,NA,198563159,West Vancouver
0,,NA,198563160,West Vancouver
0,,NA,198563161,West Vancouver
0,,NA,198563162,West Vancouver
0,,NA,198563163,West Vancouver
0,,NA,198563164,West Vancouver
0,,NA,198563165,West Vancouver
0,,NA,198563166,West Vancouver
0,,NA,198563167,West Vancouver
0,,NA,198563168,West Vancouver
0,,NA,198563169,West Vancouver
0,,NA,198563170,West Vancouver
0,,NA,256879277,West Vancouver
0,,NA,295762001,West Vancouver
0,,NA,363404509,West Vancouver
0,,NA,363404510,West Vancouver
0,,NA,368181487,West Vancouver
0,,NA,368181495,West Vancouver
1,Vista Mews,NA,372289206,West Vancouver
0,,NA,384613864,West Vancouver
0,,NA,388595861,West Vancouver
0,,NA,388595862,West Vancouver
0,,NA,388595863,West Vancouver
0,,NA,388595864,West Vancouver
0,,NA,388600187,West Vancouver
0,,NA,389324746,West Vancouver
0,,NA,389384605,West Vancouver
0,,NA,389390052,West Vancouver
0,,NA,389634154,West Vancouver
0,,NA,389634156,West Vancouver
0,,NA,389635590,West Vancouver
0,,NA,389635591,West Vancouver
0,,NA,389635592,West Vancouver
0,,NA,389635593,West Vancouver
0,,NA,389635594,West Vancouver
0,,NA,389635595,West Vancouver
0,,NA,389635596,West Vancouver
0,,NA,389635597,West Vancouver
0,,NA,389635598,West Vancouver
0,,NA,389635599,West Vancouver
0,,NA,389635600,West Vancouver
0,,NA,389693151,West Vancouver
0,,NA,389693152,West Vancouver
0,,NA,450120185,West Vancouver
0,,NA,450120187,West Vancouver
0,,NA,454297559,West Vancouver
0,,NA,468703136,West Vancouver
0,,NA,468703137,West Vancouver
0,,NA,476027991,West Vancouver
0,,NA,476028634,West Vancouver
0,,NA,476028635,West Vancouver
0,,NA,476028636,West Vancouver
0,,NA,480349345,West Vancouver
0,,NA,487315708,West Vancouver
0,,NA,487315710,West Vancouver
0,,NA,505827687,West Vancouver
0,,NA,528023095,West Vancouver
0,,NA,556365184,West Vancouver
0,,NA,640743007,West Vancouver
0,,NA,684261835,West Vancouver
0,,NA,684261836,West Vancouver
0,,NA,684269203,West Vancouver
0,,NA,684269204,West Vancouver
0,,NA,684698629,West Vancouver
0,,NA,684698630,West Vancouver
0,,NA,721497502,West Vancouver
0,,NA,721497503,West Vancouver
0,,NA,722805472,West Vancouver
1,Highgrove Mews,NA,750613673,West Vancouver
1,Boulder Ct,NA,758838558,West Vancouver
0,,NA,810056583,West Vancouver
0,,NA,842873365,West Vancouver
1,Rodgers Crk Pl,NA,842873367,West Vancouver
1,Rodgers Crk Ln,NA,842873368,West Vancouver
0,,NA,842873374,West Vancouver
0,,NA,842873375,West Vancouver
0,,NA,856892334,West Vancouver
0,,NA,856892335,West Vancouver
1,Erwin Dr,NA,859004845,West Vancouver
0,,NA,867561585,West Vancouver
0,,NA,887923788,West Vancouver
0,,NA,891763631,West Vancouver
0,,NA,891763633,West Vancouver
0,,NA,891763636,West Vancouver
0,,NA,891763638,West Vancouver
0,,NA,891763641,West Vancouver
0,,NA,891763643,West Vancouver
1,Clyde Ave,NA,906702548,West Vancouver
0,,NA,924599059,West Vancouver
0,,NA,924599061,West Vancouver
0,,NA,928482008,West Vancouver
0,,NA,1039475716,West Vancouver
0,,NA,1039475719,West Vancouver
0,,NA,1044497045,West Vancouver
0,,NA,1044519812,West Vancouver
0,,NA,1127877106,West Vancouver
0,,NA,1127877107,West Vancouver
0,,NA,1133359487,West Vancouver
1,Pound Rd,NA,388961062,West Vancouver
1,Pound Rd,NA,371984240,West Vancouver
0,,NA,814037077,North Vancouver
0,,NA,23675018,North Vancouver
0,,NA,23675007,North Vancouver
0,,NA,399565594,North Vancouver
0,,NA,457608270,North Vancouver
0,,NA,316450542,North Vancouver
0,,NA,48608384,North Vancouver
0,,NA,23714729,North Vancouver
0,,NA,329595134,North Vancouver
1,Fire Lane 4,NA,397906031,North Vancouver
1,Cates Park Rd,NA,35197004,North Vancouver
0,,NA,23675056,North Vancouver
1,Lynn Valley Rd,NA,507979053,North Vancouver
0,,NA,469060702,North Vancouver
0,,NA,48608381,North Vancouver
0,,NA,913896586,North Vancouver
0,,NA,913931428,North Vancouver
0,,NA,48608334,North Vancouver
0,,NA,48608335,North Vancouver
0,,NA,48608346,North Vancouver
0,,NA,24006916,North Vancouver
0,,NA,24006917,North Vancouver
0,,NA,867560674,North Vancouver
1,Rte 1 E,NA,389347378,North Vancouver
1,Marine Dr,NA,475231025,North Vancouver
0,,NA,906365513,North Vancouver
0,,NA,890246763,North Vancouver
0,,NA,100392580,North Vancouver
0,,NA,39838239,North Vancouver
0,,NA,1135197360,North Vancouver
0,,NA,814037080,North Vancouver
0,,NA,399572829,North Vancouver
0,,NA,316450544,North Vancouver
0,,NA,45395767,North Vancouver
0,,NA,458457170,North Vancouver
0,,NA,48608388,North Vancouver
0,,NA,50796965,North Vancouver
0,,NA,329766513,North Vancouver
0,,NA,458459616,North Vancouver
0,,NA,1137147337,North Vancouver
0,,NA,48608353,North Vancouver
0,,NA,468041243,North Vancouver
0,,NA,915973930,North Vancouver
0,,NA,915973949,North Vancouver
0,,NA,867560698,North Vancouver
0,,NA,867560678,North Vancouver
0,,NA,895111115,North Vancouver
0,,NA,468725925,West Vancouver
0,,NA,476035285,North Vancouver
1,Keith Road,,475247610,North Vancouver
1,Marine Dr,,476035283,North Vancouver
1,18th St E,,23690523,North Vancouver
1,18th St E,,24251813,North Vancouver
1,22nd St E,,48608350,North Vancouver
1,Lynn Valley Rd,,508122259,North Vancouver
1,Mt Seymour Pkwy,,45395778,North Vancouver
1,Main St,,463462499,North Vancouver
1,Kensington Crescent,,45677972,West Vancouver
1,Erwin Dr,,45677882,West Vancouver
0,,NA,23926104,West Vancouver
1,Union Ct,,1128269674,West Vancouver
1,Union Ave,,23926090,West Vancouver
1,Folkstone Way,,23926086,West Vancouver
