"osm_id","id","lon","lat","dist","name","city","complete_dt","set","distance","osm_unique_id","complete","colour","info"
"23593753",1,-123.1227192,49.3237368,0,"Capilano Road","North Vancouver","2023-04-03","raw",178.259163328135,"23593753-1",0,"red","osm_id: 23593753 id: 1 distance: 178.26"
"23593753",2,-123.1230133,49.3231575,67.9262268282232,"Capilano Road","North Vancouver","2023-04-03","raw",211.395004029655,"23593753-2",0,"red","osm_id: 23593753 id: 2 distance: 211.4"
"23593753",3,-123.1233704,49.3223683,91.5945233637682,"Capilano Road","North Vancouver","2023-04-03","raw",229.654985009416,"23593753-3",0,"red","osm_id: 23593753 id: 3 distance: 229.65"
"23593753",4,-123.1234348,49.322228,16.3021629559049,"Capilano Road","North Vancouver","2023-04-03","raw",234.211726554761,"23593753-4",0,"red","osm_id: 23593753 id: 4 distance: 234.21"
"23593753",5,-123.123484,49.3221233,12.1896103485477,"Capilano Road","North Vancouver","2023-04-03","raw",238.365687932203,"23593753-5",0,"red","osm_id: 23593753 id: 5 distance: 238.37"
"23593753",6,-123.12384,49.3213444,90.472680869736,"Capilano Road","North Vancouver","2023-04-03","raw",283.491741463603,"23593753-6",0,"red","osm_id: 23593753 id: 6 distance: 283.49"
"23593753",7,-123.1239432,49.321119,26.1849577356115,"Capilano Road","North Vancouver","2023-04-03","raw",300.40577658452,"23593753-7",0,"red","osm_id: 23593753 id: 7 distance: 300.41"
"23594036",4,-123.1208724,49.327154,51.3024114531868,"Fullerton Avenue","North Vancouver","2023-04-03","snap",362.29924010079,"23594036-4",0,"red","osm_id: 23594036 id: 4 distance: 362.3"
"23594036",5,-123.1202345,49.3268408,57.943766318283,"Fullerton Avenue","North Vancouver","2023-04-03","snap",322.628179386146,"23594036-5",0,"red","osm_id: 23594036 id: 5 distance: 322.63"
"23594042",1,-123.1242728,49.3260552,0,"Curling Road","North Vancouver","2023-04-03","raw",378.69421622923,"23594042-1",0,"red","osm_id: 23594042 id: 1 distance: 378.69"
"23594042",2,-123.1233142,49.3260537,69.5493885895884,"Curling Road","North Vancouver","2023-04-03","raw",328.279580015721,"23594042-2",0,"red","osm_id: 23594042 id: 2 distance: 328.28"
"23594042",3,-123.1230913,49.3260317,16.3564246180052,"Curling Road","North Vancouver","2023-04-03","raw",315.755395194645,"23594042-3",0,"red","osm_id: 23594042 id: 3 distance: 315.76"
"23603634",1,-123.1147384,49.3266378,0,"MacGowan Avenue","North Vancouver","2023-04-03","snap",302.254963000422,"23603634-1",0,"red","osm_id: 23603634 id: 1 distance: 302.25"
"23603634",2,-123.1147442,49.3264334,22.7575947063229,"MacGowan Avenue","North Vancouver","2023-04-03","snap",279.504963619297,"23603634-2",0,"red","osm_id: 23603634 id: 2 distance: 279.5"
"23603634",3,-123.1147554,49.3260161,46.460730069566,"MacGowan Avenue","North Vancouver","2023-04-03","snap",233.055065724725,"23603634-3",0,"red","osm_id: 23603634 id: 3 distance: 233.06"
"23603634",4,-123.1147587,49.3259205,10.6448362464592,"MacGowan Avenue","North Vancouver","2023-04-03","snap",222.41480768749,"23603634-4",0,"red","osm_id: 23603634 id: 4 distance: 222.41"
"23603634",5,-123.1147714,49.324491,159.133879824388,"MacGowan Avenue","North Vancouver","2023-04-03","snap",63.3032690876213,"23603634-5",0,"red","osm_id: 23603634 id: 5 distance: 63.3"
"23603634",6,-123.1147842,49.3243487,15.8679641873012,"MacGowan Avenue","North Vancouver","2023-04-03","snap",47.4657999035268,"23603634-6",0,"red","osm_id: 23603634 id: 6 distance: 47.47"
"23603634",7,-123.1147702,49.3240509,33.1665029485873,"MacGowan Avenue","North Vancouver","2023-04-03","snap",14.316283173469,"23603634-7",0,"red","osm_id: 23603634 id: 7 distance: 14.32"
"23603634",8,-123.1147712,49.3239177,14.8279336904785,"MacGowan Avenue","North Vancouver","2023-04-03","snap",0.609748259962493,"23603634-8",1,"green","osm_id: 23603634 id: 8 distance: 0.61"
"23603637",1,-123.1133154,49.3258979,0,"Hope Road","North Vancouver","2023-04-03","snap",221.042522637142,"23603637-1",0,"red","osm_id: 23603637 id: 1 distance: 221.04"
"23603637",2,-123.1134489,49.3258999,9.68839816921146,"Hope Road","North Vancouver","2023-04-03","snap",220.309638557831,"23603637-2",0,"red","osm_id: 23603637 id: 2 distance: 220.31"
"23603637",3,-123.114063,49.3259096,44.5679400808945,"Hope Road","North Vancouver","2023-04-03","snap",220.848366724942,"23603637-3",0,"red","osm_id: 23603637 id: 3 distance: 220.85"
"23603637",4,-123.1147587,49.3259205,50.4897618731954,"Hope Road","North Vancouver","2023-04-03","snap",222.41480768749,"23603637-4",0,"red","osm_id: 23603637 id: 4 distance: 222.41"
"23603637",5,-123.1154364,49.325937,49.2035058271544,"Hope Road","North Vancouver","2023-04-03","snap",229.225065466767,"23603637-5",0,"red","osm_id: 23603637 id: 5 distance: 229.23"
"23603637",6,-123.1161206,49.3259536,49.6751713345134,"Hope Road","North Vancouver","2023-04-03","snap",225.153924525441,"23603637-6",0,"red","osm_id: 23603637 id: 6 distance: 225.15"
"23603667",1,-123.1202555,49.3259384,0,"McGuire Avenue","North Vancouver","2023-04-03","snap",222.424710522702,"23603667-1",0,"red","osm_id: 23603667 id: 1 distance: 222.42"
"23603667",2,-123.1202672,49.3249295,112.313442275498,"McGuire Avenue","North Vancouver","2023-04-03","snap",110.826391416713,"23603667-2",0,"red","osm_id: 23603667 id: 2 distance: 110.83"
"23603670",1,-123.120094,49.3234006,0,"McGuire Avenue","North Vancouver","2023-04-03","raw",0.344613511472949,"23603670-1",1,"green","osm_id: 23603670 id: 1 distance: 0.34"
"23603670",2,-123.1200871,49.3238349,48.3486469275484,"McGuire Avenue","North Vancouver","2023-04-03","raw",0.625750404254437,"23603670-2",1,"green","osm_id: 23603670 id: 2 distance: 0.63"
"23603670",3,-123.1200865,49.3238644,3.28421352021024,"McGuire Avenue","North Vancouver","2023-04-03","snap",0.665852376765803,"23603670-3",1,"green","osm_id: 23603670 id: 3 distance: 0.67"
"23603670",4,-123.1200866,49.3238902,2.87205202721583,"McGuire Avenue","North Vancouver","2023-04-03","snap",1.69194795996492,"23603670-4",1,"green","osm_id: 23603670 id: 4 distance: 1.69"
"23603670",5,-123.1200875,49.3239499,6.64609440912887,"McGuire Avenue","North Vancouver","2023-04-03","snap",3.84055084303394,"23603670-5",1,"green","osm_id: 23603670 id: 5 distance: 3.84"
"23603672",1,-123.113294,49.3265409,0,"Philip Avenue","North Vancouver","2023-04-03","snap",292.373487135601,"23603672-1",0,"red","osm_id: 23603672 id: 1 distance: 292.37"
"23603672",2,-123.1132977,49.3264298,12.3705084150403,"Philip Avenue","North Vancouver","2023-04-03","snap",280.038992775483,"23603672-2",0,"red","osm_id: 23603672 id: 2 distance: 280.04"
"23603672",3,-123.1133064,49.3261669,29.2727002750835,"Philip Avenue","North Vancouver","2023-04-03","snap",250.865989638185,"23603672-3",0,"red","osm_id: 23603672 id: 3 distance: 250.87"
"23603672",4,-123.1133113,49.3260203,16.3233091595638,"Philip Avenue","North Vancouver","2023-04-03","snap",234.608732369145,"23603672-4",0,"red","osm_id: 23603672 id: 4 distance: 234.61"
"23603672",5,-123.1133154,49.3258979,13.6287523894996,"Philip Avenue","North Vancouver","2023-04-03","snap",221.042522637142,"23603672-5",0,"red","osm_id: 23603672 id: 5 distance: 221.04"
"23603672",6,-123.113321,49.3257292,18.7839927285664,"Philip Avenue","North Vancouver","2023-04-03","snap",202.358903682843,"23603672-6",0,"red","osm_id: 23603672 id: 6 distance: 202.36"
"23603672",7,-123.1133239,49.3256418,9.73159832213376,"Philip Avenue","North Vancouver","2023-04-03","snap",192.686992309643,"23603672-7",0,"red","osm_id: 23603672 id: 7 distance: 192.69"
"23603672",8,-123.113336,49.325275,40.8414256991641,"Philip Avenue","North Vancouver","2023-04-03","snap",152.17980783629,"23603672-8",0,"red","osm_id: 23603672 id: 8 distance: 152.18"
"23603672",9,-123.1133515,49.3248098,51.7980366325434,"Philip Avenue","North Vancouver","2023-04-03","snap",101.190495114412,"23603672-9",0,"red","osm_id: 23603672 id: 9 distance: 101.19"
"23603672",10,-123.11336,49.3245377,30.2963110887689,"Philip Avenue","North Vancouver","2023-04-03","snap",71.9175422035637,"23603672-10",0,"red","osm_id: 23603672 id: 10 distance: 71.92"
"23603672",11,-123.1133656,49.3243858,16.9143114599241,"Philip Avenue","North Vancouver","2023-04-03","snap",56.0255247673545,"23603672-11",0,"red","osm_id: 23603672 id: 11 distance: 56.03"
"23603672",12,-123.1133813,49.3239126,52.6886983575905,"Philip Avenue","North Vancouver","2023-04-03","snap",6.45573573085325,"23603672-12",1,"green","osm_id: 23603672 id: 12 distance: 6.46"
"23603677",1,-123.1105431,49.3256994,0,"Bridgman Avenue","North Vancouver","2023-04-03","raw",210.10798489405,"23603677-1",0,"red","osm_id: 23603677 id: 1 distance: 210.11"
"23603677",2,-123.1105421,49.3255474,16.9207181509478,"Bridgman Avenue","North Vancouver","2023-04-03","raw",193.188209821657,"23603677-2",0,"red","osm_id: 23603677 id: 2 distance: 193.19"
"23603677",3,-123.1105372,49.3252615,31.8282279816574,"Bridgman Avenue","North Vancouver","2023-04-03","raw",161.366081496633,"23603677-3",0,"red","osm_id: 23603677 id: 3 distance: 161.37"
"23603677",4,-123.1105518,49.3249511,34.5698032417007,"Bridgman Avenue","North Vancouver","2023-04-03","raw",126.805427691904,"23603677-4",0,"red","osm_id: 23603677 id: 4 distance: 126.81"
"23603677",5,-123.1105588,49.3247948,17.4066473550567,"Bridgman Avenue","North Vancouver","2023-04-03","raw",109.404830196779,"23603677-5",0,"red","osm_id: 23603677 id: 5 distance: 109.4"
"23603677",6,-123.1105734,49.3243613,48.2686244046384,"Bridgman Avenue","North Vancouver","2023-04-03","raw",61.1486296592473,"23603677-6",0,"red","osm_id: 23603677 id: 6 distance: 61.15"
"23603698",1,-123.1189259,49.323621,0,"Garden Avenue","North Vancouver","2023-04-03","snap",2.35938482055023,"23603698-1",1,"green","osm_id: 23603698 id: 1 distance: 2.36"
"23603698",2,-123.1189264,49.3238548,26.0265222307608,"Garden Avenue","North Vancouver","2023-04-03","raw",10.8801583301345,"23603698-2",0,"red","osm_id: 23603698 id: 2 distance: 10.88"
"23603698",3,-123.1189274,49.3239529,10.9206830778351,"Garden Avenue","North Vancouver","2023-04-03","snap",6.19565349420274,"23603698-3",1,"green","osm_id: 23603698 id: 3 distance: 6.2"
"23603701",1,-123.1161272,49.3268123,0,"Bowser Avenue","North Vancouver","2023-04-03","snap",320.71867248311,"23603701-1",0,"red","osm_id: 23603701 id: 1 distance: 320.72"
"23603701",2,-123.1161255,49.3264315,42.390641525672,"Bowser Avenue","North Vancouver","2023-04-03","snap",278.335620440369,"23603701-2",0,"red","osm_id: 23603701 id: 2 distance: 278.34"
"23603701",3,-123.1161207,49.3260116,46.7443514695781,"Bowser Avenue","North Vancouver","2023-04-03","snap",231.608618539055,"23603701-3",0,"red","osm_id: 23603701 id: 3 distance: 231.61"
"23603701",4,-123.1161206,49.3259536,6.45653454248607,"Bowser Avenue","North Vancouver","2023-04-03","snap",225.153924525441,"23603701-4",0,"red","osm_id: 23603701 id: 4 distance: 225.15"
"23603701",5,-123.1161474,49.3246375,146.520484605177,"Bowser Avenue","North Vancouver","2023-04-03","snap",78.6536769906262,"23603701-5",0,"red","osm_id: 23603701 id: 5 distance: 78.65"
"23603706",1,-123.1106125,49.32298,0,"West 16th Street","North Vancouver","2023-04-03","snap",0.834484438930166,"23603706-1",1,"green","osm_id: 23603706 id: 1 distance: 0.83"
"23603706",2,-123.1085858,49.3229534,147.081947395168,"West 16th Street","North Vancouver","2023-04-03","raw",4.27547171808412,"23603706-2",1,"green","osm_id: 23603706 id: 2 distance: 4.28"
"23603748",4,-123.1077645,49.3241182,24.8973070970736,"Pemberton Avenue","North Vancouver","2023-04-03","raw",41.7961940780343,"23603748-4",0,"red","osm_id: 23603748 id: 4 distance: 41.8"
"23603748",5,-123.107773,49.3238699,27.647508979781,"Pemberton Avenue","North Vancouver","2023-04-03","raw",14.2931579156299,"23603748-5",0,"red","osm_id: 23603748 id: 5 distance: 14.29"
"23603795",1,-123.1133515,49.3248098,0,"West 17th Street","North Vancouver","2023-04-03","snap",101.190495114412,"23603795-1",0,"red","osm_id: 23603795 id: 1 distance: 101.19"
"23603795",2,-123.1107967,49.324802,185.364824740514,"West 17th Street","North Vancouver","2023-04-03","raw",110.430168418014,"23603795-2",0,"red","osm_id: 23603795 id: 2 distance: 110.43"
"23603940",4,-123.1078118,49.3211438,52.0581168927043,"West 14th Street","North Vancouver","2023-04-03","snap",1.755156384212,"23603940-4",1,"green","osm_id: 23603940 id: 4 distance: 1.76"
"23603940",5,-123.1085191,49.3211456,51.3221581994422,"West 14th Street","North Vancouver","2023-04-03","snap",0.710155272811213,"23603940-5",1,"green","osm_id: 23603940 id: 5 distance: 0.71"
"23603968",7,-123.1230719,49.3271708,33.8979658662741,"Belle Isle Place","North Vancouver","2023-04-03","raw",419.734587267766,"23603968-7",0,"red","osm_id: 23603968 id: 7 distance: 419.73"
"23603968",8,-123.1230639,49.327017,17.1307730078191,"Belle Isle Place","North Vancouver","2023-04-03","raw",404.549626225252,"23603968-8",0,"red","osm_id: 23603968 id: 8 distance: 404.55"
"23603968",9,-123.1229848,49.3269356,10.7258194406652,"Belle Isle Place","North Vancouver","2023-04-03","raw",393.832492819936,"23603968-9",0,"red","osm_id: 23603968 id: 9 distance: 393.83"
"23603969",1,-123.1243679,49.3261824,0,"Glenaire Drive","North Vancouver","2023-04-03","raw",393.125387966021,"23603969-1",0,"red","osm_id: 23603969 id: 1 distance: 393.13"
"23603969",2,-123.1242724,49.3262505,10.2702165611228,"Glenaire Drive","North Vancouver","2023-04-03","raw",392.978596702982,"23603969-2",0,"red","osm_id: 23603969 id: 2 distance: 392.98"
"23603984",1,-123.1105431,49.3256994,0,"Hope Road","North Vancouver","2023-04-03","raw",210.10798489405,"23603984-1",0,"red","osm_id: 23603984 id: 1 distance: 210.11"
"23603984",2,-123.1106319,49.3257021,6.44974879891088,"Hope Road","North Vancouver","2023-04-03","raw",210.413361000081,"23603984-2",0,"red","osm_id: 23603984 id: 2 distance: 210.41"
"23603984",3,-123.1132019,49.3257275,186.483617813671,"Hope Road","North Vancouver","2023-04-03","snap",203.470762383239,"23603984-3",0,"red","osm_id: 23603984 id: 3 distance: 203.47"
"23603984",4,-123.113321,49.3257292,8.64317690690486,"Hope Road","North Vancouver","2023-04-03","snap",202.358903682843,"23603984-4",0,"red","osm_id: 23603984 id: 4 distance: 202.36"
"23608962",14,-123.1108563,49.327153,4.82967094533541,"Bridgman Avenue","North Vancouver","2023-04-03","raw",372.146176860384,"23608962-14",0,"red","osm_id: 23608962 id: 14 distance: 372.15"
"23778385",18,-123.1107527,49.3271108,130.72255160863,"West Keith Road","North Vancouver","2023-04-03","raw",367.336427137409,"23778385-18",0,"red","osm_id: 23778385 id: 18 distance: 367.34"
"23778385",19,-123.1108563,49.327153,8.86358793578999,"West Keith Road","North Vancouver","2023-04-03","raw",372.146176860384,"23778385-19",0,"red","osm_id: 23778385 id: 19 distance: 372.15"
"24462101",4,-123.1246057,49.3261249,40.3156239547046,"Klahanie Court","North Vancouver","2023-04-03","raw",402.310116624288,"24462101-4",0,"red","osm_id: 24462101 id: 4 distance: 402.31"
"24462101",5,-123.1245189,49.3261067,6.61545716241308,"Klahanie Court","North Vancouver","2023-04-03","raw",396.129791437005,"24462101-5",0,"red","osm_id: 24462101 id: 5 distance: 396.13"
"24462101",6,-123.1243724,49.326076,11.1648896592182,"Klahanie Court","North Vancouver","2023-04-03","raw",385.732713028721,"24462101-6",0,"red","osm_id: 24462101 id: 6 distance: 385.73"
"24462145",8,-123.1208724,49.327154,43.8591967483155,"Sandown Place","North Vancouver","2023-04-03","snap",362.29924010079,"24462145-8",0,"red","osm_id: 24462145 id: 8 distance: 362.3"
"76965807",2,-123.1177036,49.3221611,8.84209631067463,"West 15th Street","North Vancouver","2023-04-03","snap",1.3164922505922,"76965807-2",1,"green","osm_id: 76965807 id: 2 distance: 1.32"
"76965807",3,-123.120134,49.3221975,176.392937565248,"West 15th Street","North Vancouver","2023-04-03","raw",9.95007662135108,"76965807-3",1,"green","osm_id: 76965807 id: 3 distance: 9.95"
"76965808",4,-123.107804,49.3220449,53.3127372437655,"West 15th Street","North Vancouver","2023-04-03","snap",0.805460681448336,"76965808-4",1,"green","osm_id: 76965808 id: 4 distance: 0.81"
"76965808",5,-123.108516,49.3220575,51.6808857803777,"West 15th Street","North Vancouver","2023-04-03","snap",1.23269305978543,"76965808-5",1,"green","osm_id: 76965808 id: 5 distance: 1.23"
"76965808",6,-123.1092365,49.3220635,52.2828547995467,"West 15th Street","North Vancouver","2023-04-03","snap",1.02960710251742,"76965808-6",1,"green","osm_id: 76965808 id: 6 distance: 1.03"
"76965808",7,-123.110619,49.3220749,100.320498181194,"West 15th Street","North Vancouver","2023-04-03","snap",0.200628864732955,"76965808-7",1,"green","osm_id: 76965808 id: 7 distance: 0.2"
"76965808",8,-123.1109262,49.3220774,22.2917819724003,"West 15th Street","North Vancouver","2023-04-03","raw",0.137987611874061,"76965808-8",1,"green","osm_id: 76965808 id: 8 distance: 0.14"
"76965808",9,-123.1122862,49.3220933,98.6957394386872,"West 15th Street","North Vancouver","2023-04-03","snap",0.88010311711638,"76965808-9",1,"green","osm_id: 76965808 id: 9 distance: 0.88"
"76965808",10,-123.1133468,49.3221058,76.9683416181951,"West 15th Street","North Vancouver","2023-04-03","snap",1.2428836489981,"76965808-10",1,"green","osm_id: 76965808 id: 10 distance: 1.24"
"76965808",11,-123.1134413,49.3221069,6.85788996590902,"West 15th Street","North Vancouver","2023-04-03","snap",1.20955723732558,"76965808-11",1,"green","osm_id: 76965808 id: 11 distance: 1.21"
"167684941",1,-123.1229848,49.3269356,0,"Belle Isle Place","North Vancouver","2023-04-03","raw",393.832492819936,"167684941-1",0,"red","osm_id: 167684941 id: 1 distance: 393.83"
"167684941",2,-123.122827,49.3269475,11.5250224162808,"Belle Isle Place","North Vancouver","2023-04-03","raw",389.397238061799,"167684941-2",0,"red","osm_id: 167684941 id: 2 distance: 389.4"
"167684944",1,-123.1230913,49.3260317,0,"Curling Road","North Vancouver","2023-04-03","raw",315.755395194645,"167684944-1",0,"red","osm_id: 167684944 id: 1 distance: 315.76"
"167684944",2,-123.1227421,49.3258456,32.7271223390414,"Curling Road","North Vancouver","2023-04-03","raw",283.617696213645,"167684944-2",0,"red","osm_id: 167684944 id: 2 distance: 283.62"
"167684944",3,-123.1219836,49.3254744,68.8185262962312,"Curling Road","North Vancouver","2023-04-03","raw",217.432310822995,"167684944-3",0,"red","osm_id: 167684944 id: 3 distance: 217.43"
"167684944",4,-123.1215602,49.325269,38.2947197429897,"Curling Road","North Vancouver","2023-04-03","raw",181.51399182293,"167684944-4",0,"red","osm_id: 167684944 id: 4 distance: 181.51"
"167684944",5,-123.1215158,49.3252471,4.03989579998189,"Curling Road","North Vancouver","2023-04-03","raw",177.770302913161,"167684944-5",0,"red","osm_id: 167684944 id: 5 distance: 177.77"
"173318728",1,-123.1224406,49.3243675,0,"Capilano Road","North Vancouver","2023-04-03","raw",166.837856256445,"173318728-1",0,"red","osm_id: 173318728 id: 1 distance: 166.84"
"173318728",2,-123.1223552,49.3244412,10.2811888506602,"Capilano Road","North Vancouver","2023-04-03","raw",164.001972169364,"173318728-2",0,"red","osm_id: 173318728 id: 2 distance: 164"
"173318728",3,-123.1223459,49.32445,1.18951457379491,"Capilano Road","North Vancouver","2023-04-03","raw",163.76306280877,"173318728-3",0,"red","osm_id: 173318728 id: 3 distance: 163.76"
"173318728",4,-123.1219353,49.3248081,49.7655250238817,"Capilano Road","North Vancouver","2023-04-03","raw",159.555549320477,"173318728-4",0,"red","osm_id: 173318728 id: 4 distance: 159.56"
"259851188",1,-123.116375,49.3259524,0,"Hope Road","North Vancouver","2023-04-03","snap",224.76519636424,"259851188-1",0,"red","osm_id: 259851188 id: 1 distance: 224.77"
"259851188",2,-123.1175146,49.3259524,82.6814302913924,"Hope Road","North Vancouver","2023-04-03","snap",224.240270799515,"259851188-2",0,"red","osm_id: 259851188 id: 2 distance: 224.24"
"259851188",3,-123.1182144,49.3259485,50.7744668617955,"Hope Road","North Vancouver","2023-04-03","snap",230.650558382182,"259851188-3",0,"red","osm_id: 259851188 id: 3 distance: 230.65"
"259851188",4,-123.118689,49.3259494,34.4338150802109,"Hope Road","North Vancouver","2023-04-03","snap",224.606409727426,"259851188-4",0,"red","osm_id: 259851188 id: 4 distance: 224.61"
"259851188",5,-123.1189243,49.3259499,17.0718190913269,"Hope Road","North Vancouver","2023-04-03","snap",223.530355781289,"259851188-5",0,"red","osm_id: 259851188 id: 5 distance: 223.53"
"259851188",6,-123.1195949,49.3259473,48.6549249535082,"Hope Road","North Vancouver","2023-04-03","snap",222.590354888972,"259851188-6",0,"red","osm_id: 259851188 id: 6 distance: 222.59"
"259851188",7,-123.1202555,49.3259384,47.9387782180194,"Hope Road","North Vancouver","2023-04-03","snap",222.424710522702,"259851188-7",0,"red","osm_id: 259851188 id: 7 distance: 222.42"
"262246422",1,-123.1161505,49.3244578,0,"Bowser Avenue","North Vancouver","2023-04-03","snap",58.660491802774,"262246422-1",0,"red","osm_id: 262246422 id: 1 distance: 58.66"
"262246422",2,-123.11615,49.324374,9.32864386772425,"Bowser Avenue","North Vancouver","2023-04-03","snap",49.3489631574994,"262246422-2",0,"red","osm_id: 262246422 id: 2 distance: 49.35"
"262246422",3,-123.1161478,49.3240519,35.8563632826209,"Bowser Avenue","North Vancouver","2023-04-03","snap",13.7804737935714,"262246422-3",0,"red","osm_id: 262246422 id: 3 distance: 13.78"
"262246422",4,-123.1161551,49.3239289,13.7025379039347,"Bowser Avenue","North Vancouver","2023-04-03","snap",2.71214886140877,"262246422-4",1,"green","osm_id: 262246422 id: 4 distance: 2.71"
"262246425",1,-123.1175319,49.324584,0,"Tatlow Avenue","North Vancouver","2023-04-03","snap",72.2673290849295,"262246425-1",0,"red","osm_id: 262246425 id: 1 distance: 72.27"
"262246425",2,-123.1175146,49.3259524,152.334762429824,"Tatlow Avenue","North Vancouver","2023-04-03","snap",224.240270799515,"262246425-2",0,"red","osm_id: 262246425 id: 2 distance: 224.24"
"262246425",3,-123.1175142,49.3260302,8.66070500756697,"Tatlow Avenue","North Vancouver","2023-04-03","snap",232.896102041938,"262246425-3",0,"red","osm_id: 262246425 id: 3 distance: 232.9"
"262246425",4,-123.1175158,49.3264464,46.3313174940852,"Tatlow Avenue","North Vancouver","2023-04-03","snap",279.213267699837,"262246425-4",0,"red","osm_id: 262246425 id: 4 distance: 279.21"
"368166833",1,-123.1236425,49.3245549,0,"Marine Drive","North Vancouver","2023-04-03","raw",256.194279618916,"368166833-1",0,"red","osm_id: 368166833 id: 1 distance: 256.19"
"368166833",2,-123.1227097,49.3242729,74.605556838214,"Marine Drive","North Vancouver","2023-04-03","raw",182.510314783393,"368166833-2",0,"red","osm_id: 368166833 id: 2 distance: 182.51"
"368166833",3,-123.1225465,49.3242236,13.0510343453574,"Marine Drive","North Vancouver","2023-04-03","raw",169.70249174161,"368166833-3",0,"red","osm_id: 368166833 id: 3 distance: 169.7"
"368226275",4,-123.1193695,49.3271235,22.6076009869973,"Capilano Road","North Vancouver","2023-04-03","snap",353.695908797574,"368226275-4",0,"red","osm_id: 368226275 id: 4 distance: 353.7"
"368226275",5,-123.1195059,49.3269941,17.4764876555019,"Capilano Road","North Vancouver","2023-04-03","snap",339.163449436886,"368226275-5",0,"red","osm_id: 368226275 id: 5 distance: 339.16"
"368226275",6,-123.1197819,49.3267536,33.4324554983004,"Capilano Road","North Vancouver","2023-04-03","snap",312.433738673251,"368226275-6",0,"red","osm_id: 368226275 id: 6 distance: 312.43"
"368226275",7,-123.1198093,49.3267282,3.45639578652205,"Capilano Road","North Vancouver","2023-04-03","snap",309.622634095248,"368226275-7",0,"red","osm_id: 368226275 id: 7 distance: 309.62"
"368226275",8,-123.1198794,49.3266702,8.21906708331,"Capilano Road","North Vancouver","2023-04-03","snap",303.207760079611,"368226275-8",0,"red","osm_id: 368226275 id: 8 distance: 303.21"
"368230290",1,-123.1198794,49.3266702,0,"Capilano Road","North Vancouver","2023-04-03","snap",303.207760079611,"368230290-1",0,"red","osm_id: 368230290 id: 1 distance: 303.21"
"368230290",2,-123.1199626,49.3265962,10.2125418931992,"Capilano Road","North Vancouver","2023-04-03","snap",295.075146706005,"368230290-2",0,"red","osm_id: 368230290 id: 2 distance: 295.08"
"368230290",3,-123.1200673,49.3265039,12.7778594510589,"Capilano Road","North Vancouver","2023-04-03","snap",284.809426908495,"368230290-3",0,"red","osm_id: 368230290 id: 3 distance: 284.81"
"368230290",4,-123.1203332,49.3262692,32.4772621592811,"Capilano Road","North Vancouver","2023-04-03","snap",259.576339221511,"368230290-4",0,"red","osm_id: 368230290 id: 4 distance: 259.58"
"368230290",5,-123.1203718,49.3262358,4.65478453266777,"Capilano Road","North Vancouver","2023-04-03","snap",256.123406470975,"368230290-5",0,"red","osm_id: 368230290 id: 5 distance: 256.12"
"368230290",6,-123.1205106,49.3261168,16.6401549280479,"Capilano Road","North Vancouver","2023-04-03","snap",244.158731243832,"368230290-6",0,"red","osm_id: 368230290 id: 6 distance: 244.16"
"368230290",7,-123.1206986,49.3259554,22.5579251638918,"Capilano Road","North Vancouver","2023-04-03","snap",228.862851691563,"368230290-7",0,"red","osm_id: 368230290 id: 7 distance: 228.86"
"368230290",8,-123.1207317,49.3259156,5.03951395655819,"Capilano Road","North Vancouver","2023-04-03","snap",225.06062184537,"368230290-8",0,"red","osm_id: 368230290 id: 8 distance: 225.06"
"368230290",9,-123.120904,49.3257856,19.1232346665699,"Capilano Road","North Vancouver","2023-04-03","snap",214.322917429071,"368230290-9",0,"red","osm_id: 368230290 id: 9 distance: 214.32"
"368230290",10,-123.1209835,49.325716,9.65912377495511,"Capilano Road","North Vancouver","2023-04-03","snap",208.760287420913,"368230290-10",0,"red","osm_id: 368230290 id: 10 distance: 208.76"
"450278117",1,-123.1147871,49.3229773,0,"MacGowan Avenue","North Vancouver","2023-04-03","raw",1.4807079642399,"450278117-1",1,"green","osm_id: 450278117 id: 1 distance: 1.48"
"450278117",2,-123.1148124,49.3221857,88.1396275739038,"MacGowan Avenue","North Vancouver","2023-04-03","raw",0.924976859042711,"450278117-2",1,"green","osm_id: 450278117 id: 2 distance: 0.92"
"450278117",3,-123.1148147,49.3221345,5.70200062460941,"MacGowan Avenue","North Vancouver","2023-04-03","snap",0.287478298300872,"450278117-3",1,"green","osm_id: 450278117 id: 3 distance: 0.29"
"450278244",1,-123.1085067,49.3229513,0,"West 16th Street","North Vancouver","2023-04-03","raw",1.72898235230051,"450278244-1",1,"green","osm_id: 450278244 id: 1 distance: 1.73"
"450278244",2,-123.107794,49.3229442,51.7177378921756,"West 16th Street","North Vancouver","2023-04-03","raw",7.4039435356327,"450278244-2",1,"green","osm_id: 450278244 id: 2 distance: 7.4"
"458710943",1,-123.1226385,49.3240648,0,"Capilano Road","North Vancouver","2023-04-03","raw",173.125658574075,"458710943-1",0,"red","osm_id: 458710943 id: 1 distance: 173.13"
"458710943",2,-123.1226599,49.323883,20.2973592889943,"Capilano Road","North Vancouver","2023-04-03","raw",173.334380831623,"458710943-2",0,"red","osm_id: 458710943 id: 2 distance: 173.33"
"458710943",3,-123.1227192,49.3237368,16.8340396431705,"Capilano Road","North Vancouver","2023-04-03","raw",178.259163328135,"458710943-3",0,"red","osm_id: 458710943 id: 3 distance: 178.26"
